Riviere,Truite,Vairon,Ombre,Gardon,Perche,Sandre,Chevaine,Brochet,Lotte,Carpe,Silure,Année,
Orbe,2144,326,19,0,780,0,0,41,23,0,0,2022
Ouffema,3,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
Ouffema,3,0,0,0,0,0,0,0,0,0,0,2022
Oujon,6,0,0,0,0,0,0,0,0,0,0,2020
Oujon,21,0,0,0,0,0,0,0,0,0,0,2021
Oujon,6,0,0,0,0,0,0,0,0,0,0,2022
Oulaire,68,0,0,0,0,0,0,0,0,0,0,2020
Oulaire,38,0,0,0,0,0,0,0,0,0,0,2021
Oulaire,54,0,0,0,0,0,0,0,0,0,0,2022
Outard,18,0,0,0,0,0,0,0,0,0,0,2020
Outard,11,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Paudèze,91,0,0,0,0,0,0,0,0,0,0,2020
Paudèze,87,0,0,0,30,0,0,0,0,0,0,2021
Paudèze,87,0,0,0,0,0,0,0,0,0,0,2022
Petite Chamberonne,4,0,0,0,0,0,0,0,0,0,0,2020
Petite Chamberonne,2,0,0,0,0,0,0,0,0,0,0,2021
Petite Chamberonne,1,0,0,0,0,0,0,0,0,0,0,2022
Pierre du Moëllé,2,0,0,0,0,0,0,0,0,0,0,2020
Pierre du Moëllé,0,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Pierre Ozaire,2,0,0,0,0,0,0,0,0,0,0,2020
Pierre Ozaire,8,0,0,0,0,0,0,0,0,0,0,2021
Pierre Ozaire,6,0,0,0,0,0,0,0,0,0,0,2022
Plans,1,0,0,0,0,0,0,0,0,0,0,2020
Plans,2,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Plans,2,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Plassot,4,0,0,0,0,0,0,0,0,0,0,2020
Plassot,1,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Poissine,2,0,0,10,0,0,0,0,0,0,0,2020
Poissine,1,0,0,0,0,0,0,0,0,0,0,2021
Poissine,1,0,0,0,0,0,0,0,0,0,0,2022
Pra-Cornet,36,0,0,0,0,0,0,0,0,0,0,2020
Pra-Cornet,13,0,0,0,0,0,0,0,0,0,0,2021
Pra-Cornet,13,0,0,0,0,0,0,0,0,0,0,2022
Pra-Gébaz,0,0,0,0,0,0,1,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Pré Camuz,2,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Promenthouse,64,0,0,0,0,0,0,0,0,0,0,2020
Promenthouse,77,0,0,0,0,3,0,0,0,0,1,2021
Promenthouse,52,0,0,0,0,0,0,0,0,0,0,2022
Prouton,4,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
Prouton,3,0,0,0,0,0,0,0,0,0,0,2022
Puidoux,36,0,0,0,0,0,0,0,0,0,0,2020
Puidoux,44,0,0,0,0,0,0,0,0,0,0,2021
Puidoux,10,0,0,0,0,0,0,1,0,0,0,2022
R. Retaud,42,0,0,0,0,0,0,0,0,0,0,2020
R. Retaud,10,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Râpe,3,0,0,0,0,0,0,0,0,0,0,2020
Râpe,5,0,0,0,0,0,0,0,0,0,0,2021
Râpe,4,0,0,0,0,0,0,0,0,0,0,2022
Raverette,42,0,0,0,0,0,0,0,0,0,0,2020
Raverette,28,0,0,0,0,0,0,0,0,0,2,2021
Raverette,21,0,0,0,0,0,0,0,0,0,0,2022
Reculet,1,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Rhône,37,0,0,0,0,0,0,0,0,0,0,2020
Rhône,88,0,0,0,0,0,0,0,0,0,1,2021
Rhône,58,0,0,0,0,0,0,0,0,0,0,2022
Riond à Crans,3,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Ropraz,2,0,0,0,0,0,0,0,0,0,0,2020
Ropraz,6,0,0,0,0,0,0,0,0,0,0,2021
Ropraz,3,0,0,0,0,0,0,0,0,0,0,2022
Rossette,4,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Rossinière, barrage,717,0,0,2,0,0,0,0,0,0,0,2020
Rossinière, barrage,1'620,0,0,0,6,0,0,0,0,0,0,2021
Rossinière, barrage,789,0,0,0,40,0,0,0,0,0,0,2022
Saint-Amour,2,0,0,0,0,0,0,0,0,0,0,2020
Saint-Amour,3,0,0,0,0,0,0,0,0,0,0,2021
Saint-Amour,5,0,0,0,0,0,0,0,0,0,0,2022
Salenche,16,0,0,0,0,0,0,0,0,0,0,2020
Salenche,8,0,0,0,0,0,0,0,0,0,0,2021
Salenche,2,0,0,0,0,0,0,0,0,0,0,2022
Sandoleyre,19,0,0,0,0,0,0,0,0,0,0,2020
Sandoleyre,12,0,0,0,0,0,0,0,0,0,0,2021
Sandoleyre,8,0,0,0,10,0,0,0,0,0,0,2022
Sarine,573,0,0,0,0,0,0,0,0,0,0,2020
Sarine,461,0,0,0,10,0,0,0,0,0,0,2021
Sarine,524,0,0,0,0,0,0,1,0,0,0,2022
Sarzens,3,0,0,0,0,0,0,0,0,0,0,2020
Sarzens,5,0,0,0,0,0,0,0,0,0,0,2021
Sarzens,6,0,0,0,0,0,0,0,0,0,0,2022
Saubrette,212,0,0,12,0,0,0,0,0,0,0,2020
Saubrette,198,0,0,0,40,0,0,0,0,0,0,2021
Saubrette,66,0,0,0,20,0,0,0,0,0,0,2022
Sauteru,331,0,0,0,0,0,0,0,0,0,0,2020
Sauteru,288,0,0,0,0,0,0,0,0,0,0,2021
Sauteru,146,0,0,0,0,0,0,0,0,0,0,2022
Sédeilles,2,0,0,0,0,0,0,0,0,0,0,2020
Sédeilles,3,0,0,0,0,0,0,0,0,0,0,2021
Sédeilles,2,0,0,0,0,0,0,0,0,0,0,2022
Seigneux,5,0,0,0,0,0,0,0,0,0,0,2020
Seigneux,12,0,0,0,0,0,0,0,0,0,0,2021
Seigneux,11,0,0,0,0,0,0,0,0,0,0,2022
Sendon,1,0,0,0,0,0,0,0,0,0,0,2020
Sendon,3,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Senoge,114,3,0,20,0,0,0,0,0,0,0,2020
Senoge,132,0,0,0,0,0,0,0,0,0,0,2021
Senoge,21,0,0,0,0,0,0,0,0,0,0,2022
Sépey,36,0,0,0,0,0,0,0,0,0,0,2020
Sépey,33,0,0,0,0,0,0,0,0,0,0,2021
Sépey,16,0,0,0,0,0,0,0,0,0,0,2022
Serine,190,0,0,0,0,0,0,0,0,0,1,2020
Serine,150,0,0,0,0,0,0,0,0,0,0,2021
Serine,85,0,0,0,0,0,0,0,0,0,0,2022
Seyve,16,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Sorge,49,0,0,0,0,0,0,0,0,0,0,2020
Sorge,42,0,0,0,0,0,0,0,0,0,0,2021
Sorge,29,0,0,0,0,0,0,0,0,0,0,2022
Talent,815,1'105,3,16,0,17,0,0,0,0,19,2020
Talent,695,478,3,0,1,5,0,0,0,0,11,2021
Talent,682,454,1,0,0,0,0,0,0,0,0,2022
Teisigue,1,0,0,0,0,0,0,0,0,0,0,2020
Teisigue,1,0,0,0,0,0,0,0,0,0,0,2021
Teisigue,1,0,0,0,0,0,0,0,0,0,0,2022
Tenette,7,0,0,0,0,0,0,0,0,0,0,2020
Tenette,1,0,0,0,0,0,0,0,0,0,0,2021
Tenette,1,0,0,0,0,0,0,0,0,0,0,2022
Toleure,45,0,0,0,0,0,0,0,0,0,0,2020
Toleure,34,0,0,0,0,0,0,0,0,0,0,2021
Toleure,15,0,0,0,0,0,0,0,0,0,0,2022
Tompey,5,0,0,0,0,0,0,0,0,0,0,2020
Tompey,6,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Torneresse,144,0,0,0,0,0,0,0,0,0,0,2020
Torneresse,156,0,0,0,0,0,0,0,0,0,0,2021
Torneresse,101,0,0,0,0,0,0,0,0,0,0,2022
Trey,7,0,0,0,0,0,0,0,0,0,0,2020
Trey,44,0,0,0,0,0,0,0,0,0,0,2021
Trey,9,0,0,0,0,0,0,0,0,0,0,2022
Troublon,1,0,0,0,0,0,0,0,0,0,0,2020
Troublon,2,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Valangon,6,0,0,10,0,0,0,0,0,0,0,2020
Valangon,1,0,0,0,0,0,0,0,0,0,0,2021
Valangon,2,0,0,0,0,0,0,0,0,0,0,2022
Valère,1,0,0,0,0,0,0,0,0,0,0,2020
Valère,1,0,0,0,0,0,0,0,0,0,0,2021
Valère,2,0,0,0,0,0,0,0,0,0,0,2022
Vaube,2,0,0,0,0,0,0,0,0,0,0,2020
Vaube,3,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Vaucegnery,2,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
Vaucegnery,4,0,0,0,0,0,0,0,0,0,0,2022
Vaux,69,0,0,2,0,0,0,0,0,0,0,2020
Vaux,24,0,0,0,0,0,0,0,0,0,0,2021
Vaux,50,0,0,0,0,0,0,0,0,0,0,2022
Vaux de Cuarny,18,0,0,0,0,0,0,0,0,0,0,2020
Vaux de Cuarny,5,0,0,0,0,0,0,0,0,0,0,2021
Vaux de Cuarny,5,0,0,0,0,0,0,0,0,0,0,2022
Vaux de Lucens,25,0,0,0,0,0,1,0,0,0,0,2020
Vaux de Lucens,22,0,0,0,0,0,0,0,0,0,0,2021
Vaux de Lucens,21,0,0,0,0,0,0,0,0,0,0,2022
Venerie,6,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Venoge,1014,383,0,190,0,36,0,0,1,0,123,2020
Venoge,872,162,0,0,1,0,1,1,0,0,23,2021
Venoge,765,137,0,0,0,0,10,0,0,0,0,2022
Venogette,15,0,0,0,0,0,0,0,0,0,0,2020
Venogette,31,0,0,0,1,0,0,0,0,0,0,2021
Venogette,15,0,0,0,0,0,0,0,0,0,0,2022
Veraye,10,0,0,0,0,0,0,0,0,0,0,2020
Veraye,20,0,0,0,0,0,0,0,0,0,0,2021
Veraye,6,0,0,0,0,0,0,0,0,0,0,2022
Verne,4,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Versoix,59,0,0,0,0,0,0,0,0,0,0,2020
Versoix,41,0,0,0,0,0,0,0,0,0,0,2021
Versoix,54,0,0,0,0,0,0,0,0,0,0,2022
Veurze,8,0,0,0,0,0,0,0,0,0,0,2020
Veurze,5,0,0,0,0,0,0,0,0,0,0,2021
Veurze,17,0,0,0,0,0,0,0,0,0,0,2022
Veveyse,222,0,0,0,0,0,0,0,0,0,0,2020
Veveyse,130,0,0,0,0,0,0,0,0,0,0,2021
Veveyse,131,0,0,0,0,0,0,0,0,0,0,2022
Veveyse de Châtel,51,0,0,0,0,0,0,0,0,0,0,2020
Veveyse de Châtel,30,0,0,0,0,0,0,0,0,0,0,2021
Veveyse de Châtel,5,0,0,0,0,0,0,0,0,0,0,2022
Veveyse de Feygire,32,0,0,0,0,0,0,0,0,0,0,2020
Veveyse de Feygire,50,0,0,0,0,0,0,0,0,0,0,2021
Veveyse de Feygire,26,0,0,0,0,0,0,0,0,0,0,2022
Veyron,436,80,0,100,0,0,0,0,0,0,0,2020
Veyron,355,30,0,0,32,0,0,0,0,0,0,2021
Veyron,231,30,0,0,0,0,0,0,0,0,0,2022
Vieux-Rhône,0,0,0,100,0,0,26,0,0,0,7,2020
Vieux-Rhône,0,14,0,57,122,0,27,0,4,8,9,2021
Vieux-Rhône,2,26,0,0,0,0,0,29,0,0,0,2022
Voualève,2,0,0,0,0,0,0,0,0,0,0,2020
Voualève,1,0,0,0,0,0,0,0,0,0,0,2021
Voualève,1,0,0,0,0,0,0,0,0,0,0,2022
Vuachère,82,0,0,11,0,0,0,0,0,0,0,2020
Vuachère,159,0,0,0,16,0,0,0,0,0,0,2021
Vuachère,145,0,0,0,30,0,0,0,0,0,0,2022
Vuembre,3,0,0,0,0,0,0,0,0,0,0,2020
Vuembre,1,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Yvorne,21,0,0,0,0,0,0,0,0,0,0,2020
Yvorne,23,0,0,0,0,0,0,0,0,0,0,2021
Yvorne,28,0,0,0,0,0,0,0,0,0,0,2022
